	SPOKE	EHR
35949	DB00696	17102
35950	DB00696	247140
35951	DB00696	247129
35952	DB00696	238163
35953	DB00696	1256
35954	DB00696	1257
35955	DB00696	233787
35956	DB00696	169779
35957	DB00696	169777
35958	DB00696	169775
35959	DB00696	169773
35960	DB00696	169771
35961	DB00696	13922
35962	DB00696	13923
35963	DB00696	247158
35964	DB00696	247157
35965	DB00696	247155
35966	DB00696	247154
35967	DB00696	247153
35968	DB00696	247151
35969	DB00696	247106
35970	DB00696	247107
35971	DB00696	165649
35972	DB00696	234866
35973	DB00697	181635
35974	DB00697	181631
35975	DB00697	181633
35976	DB00697	144542
35977	DB00697	181627
35978	DB00697	181625
35979	DB00697	181623
35980	DB00697	181621
35981	DB00697	181629
35982	DB00697	181583
35983	DB00697	181581
35984	DB00697	181587
35985	DB00697	181585
35986	DB00697	181589
35987	DB00697	144562
35988	DB00697	19334
35989	DB00697	181595
35990	DB00697	181597
35991	DB00697	181591
35992	DB00697	181593
35993	DB00697	181599
35994	DB00697	181609
35995	DB00697	26804
35996	DB00697	181579
35997	DB00697	181577
35998	DB00697	181619
35999	DB00697	181617
36000	DB00697	181615
36001	DB00697	181613
36002	DB00697	181611
36003	DB00697	14792
36004	DB00697	14793
36005	DB00697	41068
36006	DB00697	41069
36007	DB00697	41067
36008	DB00697	41088
36009	DB00697	181601
36010	DB00697	181603
36011	DB00697	181605
36012	DB00697	181607
36013	DB00697	145383
36014	DB00697	41086
36015	DB00697	41087
36016	DB00698	4691
36017	DB00698	4690
36018	DB00698	4693
36019	DB00698	4692
36020	DB00698	176993
36021	DB00698	176991
36022	DB00698	176997
36023	DB00698	176995
36024	DB00698	176999
36025	DB00698	177011
36026	DB00698	177013
36027	DB00698	177015
36028	DB00698	177017
36029	DB00698	177019
36030	DB00698	102441
36031	DB00698	177059
36032	DB00698	229506
36033	DB00698	177043
36034	DB00698	177041
36035	DB00698	177047
36036	DB00698	177045
36037	DB00698	177049
36038	DB00698	261610
36039	DB00698	177025
36040	DB00698	177027
36041	DB00698	177021
36042	DB00698	177023
36043	DB00698	177029
36044	DB00698	235858
36045	DB00698	260517
36046	DB00698	177055
36047	DB00698	177057
36048	DB00698	177051
36049	DB00698	177053
36050	DB00698	5593
36051	DB00698	10724
36052	DB00698	10723
36053	DB00698	5595
36054	DB00698	5594
36055	DB00698	111210
36056	DB00698	177009
36057	DB00698	177001
36058	DB00698	177037
36059	DB00698	177035
36060	DB00698	177033
36061	DB00698	177031
36062	DB00698	177039
36063	DB00698	3290
36064	DB00698	228694
36065	DB00698	177069
36066	DB00698	177061
36067	DB00698	177063
36068	DB00698	177065
36069	DB00698	177067
36070	DB00698	177073
36071	DB00698	177071
36072	DB00698	177075
36073	DB00698	22382
36074	DB00698	245616
36075	DB00698	245614
36076	DB00698	245615
36077	DB00698	176987
36078	DB00698	176989
36079	DB00698	177007
36080	DB00698	177005
36081	DB00698	177003
36082	DB00698	17203
36083	DB00698	230924
36084	DB00507	39555
36085	DB00507	39254
36086	DB00507	34708
36087	DB00507	34752
36088	DB00151	102940
36089	DB00151	19269
36090	DB00151	254160
36091	DB00151	104021
36092	DB00151	112428
36093	DB00151	112424
36094	DB00151	253738
36095	DB00151	237727
36096	DB00151	209751
36097	DB00151	113555
36098	DB00151	113558
36099	DB00151	203900
36100	DB00151	145535
36101	DB00151	145538
36102	DB00151	112416
36103	DB00151	39924
36104	DB00151	4294
36105	DB00151	40687
36106	DB00151	102567
36107	DB00151	112407
36108	DB00151	113579
36109	DB00151	113556
36110	DB00151	27134
36111	DB00151	227694
36112	DB00151	226236
36113	DB00151	226235
36114	DB00151	227633
36115	DB00151	226223
36116	DB00151	226221
36117	DB00151	113580
36118	DB00151	249398
36119	DB00151	249396
36120	DB00151	249395
36121	DB00151	249397
36122	DB00151	234596
36123	DB00151	209826
36124	DB00151	202399
36125	DB00360	227196
36126	DB00360	227181
36127	DB00360	222797
36128	DB00360	211593
36129	DB00360	216594
36130	DB00360	211579
36131	DB00360	89255
36132	DB00360	89253
36133	DB00360	216483
36134	DB00360	222800
36135	DB00361	182553
36136	DB00361	221643
36137	DB00361	221642
36138	DB00361	221641
36139	DB00361	221640
36140	DB00361	221647
36141	DB00361	221646
36142	DB00361	221645
36143	DB00361	221644
36144	DB00361	221649
36145	DB00361	221648
36146	DB00361	14203
36147	DB00361	182561
36148	DB00361	182563
36149	DB00361	182565
36150	DB00361	14558
36151	DB00361	182537
36152	DB00361	182539
36153	DB00361	221650
36154	DB00361	221651
36155	DB00361	221652
36156	DB00361	182555
36157	DB00361	182557
36158	DB00361	182551
36159	DB00361	182559
36160	DB00361	221638
36161	DB00361	221639
36162	DB00361	41673
36163	DB00361	182547
36164	DB00361	182545
36165	DB00361	182543
36166	DB00361	182541
36167	DB00361	182549
36168	DB00361	91990
36169	DB00362	76537
36170	DB00362	76344
36171	DB00362	113744
36172	DB00362	113745
36173	DB00362	88095
36174	DB00362	88093
36175	DB00363	40800778
36176	DB00363	38480
36177	DB00363	36782
36178	DB00363	1777
36179	DB00363	38477
36180	DB00363	38479
36181	DB00363	38478
36182	DB00363	70324
36183	DB00363	88168
36184	DB00363	88161
36185	DB00363	41637
36186	DB00363	145090
36187	DB00363	9648
36188	DB00363	9647
36189	DB00363	1776
36190	DB00363	145088
36191	DB00363	215415
36192	DB00363	145194
36193	DB00363	145195
36194	DB00363	215509
36195	DB06803	259776
36196	DB06803	106163
36197	DB06803	42060
36198	DB06802	42536
36199	DB06802	213830
36200	DB06802	42486
36201	DB06802	213829
36202	DB00366	89492
36203	DB00366	260319
36204	DB00366	243620
36205	DB00366	145057
36206	DB00366	223625
36207	DB00366	232608
36208	DB00366	5579
36209	DB00366	5578
36210	DB00366	5577
36211	DB00366	5572
36212	DB00366	5571
36213	DB00366	5570
36214	DB00366	214737
36215	DB00366	220969
36216	DB00366	231258
36217	DB00366	227618
36218	DB00366	43616
36219	DB00366	43618
36220	DB00366	24652
36221	DB00366	38487
36222	DB00366	8363
36223	DB00366	5743
36224	DB00366	5746
36225	DB00366	221466
36226	DB00366	260994
36227	DB00366	212075
36228	DB00366	212072
36229	DB00366	261601
36230	DB00366	260070
36231	DB00366	260321
36232	DB00366	17998
36233	DB00366	203030
36234	DB00366	237852
36235	DB00366	145528
36236	DB00366	24815
36237	DB00366	243593
36238	DB00366	243592
36239	DB00366	243591
36240	DB00366	243590
36241	DB00366	243597
36242	DB00366	243596
36243	DB00366	243595
36244	DB00366	243594
36245	DB00366	243599
36246	DB00366	243598
36247	DB00366	111305
36248	DB00366	111308
36249	DB00366	110931
36250	DB00366	229347
36251	DB00366	15767
36252	DB00366	10842
36253	DB00366	254371
36254	DB00366	102274
36255	DB00366	34554
36256	DB00366	205701
36257	DB00366	212020
36258	DB00366	212024
36259	DB00366	255386
36260	DB00366	214093
36261	DB00366	234292
36262	DB00366	260320
36263	DB00366	254535
36264	DB00366	235164
36265	DB00366	37211
36266	DB00366	144574
36267	DB00366	220964
36268	DB00366	40694
36269	DB00366	228998
36270	DB00366	231259
36271	DB00366	110056
36272	DB00366	110053
36273	DB00366	230626
36274	DB00366	204474
36275	DB00366	233181
36276	DB00366	233189
36277	DB00366	207895
36278	DB00366	238380
36279	DB00366	219209
36280	DB00366	235333
36281	DB00366	40808
36282	DB00366	2626
36283	DB00366	195081
36284	DB00366	94505
36285	DB00366	257223
36286	DB00366	228944
36287	DB00366	77027
36288	DB00366	5568
36289	DB00366	5567
36290	DB00366	110183
36291	DB00366	5566
36292	DB00366	113398
36293	DB00366	223666
36294	DB00366	236160
36295	DB00366	243584
36296	DB00366	243585
36297	DB00366	243586
36298	DB00366	243587
36299	DB00366	243580
36300	DB00366	243581
36301	DB00366	243582
36302	DB00366	243583
36303	DB00366	243588
36304	DB00366	243589
36305	DB00366	195030
36306	DB00366	102880
36307	DB00366	77090
36308	DB00366	238944
36309	DB00366	91700
36310	DB00366	15770
36311	DB00366	255155
36312	DB00366	237761
36313	DB00366	112204
36314	DB00366	253839
36315	DB00366	239340
36316	DB00366	235992
36317	DB00366	13972
36318	DB00366	13146
36319	DB00366	216827
36320	DB00366	218794
36321	DB00366	106896
36322	DB00366	20554
36323	DB00366	145849
36324	DB00366	231582
36325	DB00366	33313
36326	DB00366	223260
36327	DB00366	229894
36328	DB00366	233834
36329	DB00366	233839
36330	DB00366	259870
36331	DB00366	39576
36332	DB00366	228265
36333	DB00366	228268
36334	DB00366	217883
36335	DB00366	254699
36336	DB00366	196550
36337	DB00366	254550
36338	DB00366	237373
36339	DB00366	77082
36340	DB00366	238271
36341	DB00366	238274
36342	DB00366	40166
36343	DB00366	30505
36344	DB00366	81791
36345	DB00366	211525
36346	DB00366	91697
36347	DB00366	212082
36348	DB00366	231130
36349	DB00366	238849
36350	DB00366	42186
36351	DB00366	42182
36352	DB00366	113383
36353	DB00366	199044
36354	DB00366	236254
36355	DB00366	253824
36356	DB00366	77635
36357	DB00366	228717
36358	DB00366	228713
36359	DB00366	234068
36360	DB00366	145372
36361	DB00366	232330
36362	DB00366	238225
36363	DB00366	202401
36364	DB00366	222852
36365	DB00366	222850
36366	DB00366	259865
36367	DB00366	238615
36368	DB00366	237772
36369	DB00366	207450
36370	DB00366	21275
36371	DB00366	232728
36372	DB00366	88391
36373	DB00366	12833
36374	DB00366	233124
36375	DB00366	111957
36376	DB00366	219660
36377	DB00366	253822
36378	DB00366	253823
36379	DB00366	253820
36380	DB00366	253821
36381	DB00366	261526
36382	DB00366	82179
36383	DB00366	260103
36384	DB00366	253327
36385	DB00366	219199
36386	DB00366	229207
36387	DB00366	216833
36388	DB00366	237158
36389	DB00366	252705
36390	DB00366	252706
36391	DB00366	33445
36392	DB00366	29907
36393	DB00366	97673
36394	DB00366	253591
36395	DB00366	93944
36396	DB00366	254879
36397	DB00366	100111
36398	DB00366	100114
36399	DB00366	37185
36400	DB00366	32424
36401	DB00366	35229
36402	DB00366	257417
36403	DB00366	257416
36404	DB00366	257415
36405	DB00366	257414
36406	DB00366	257413
36407	DB00366	257412
36408	DB00366	257411
36409	DB00366	257410
36410	DB00366	257419
36411	DB00366	257418
36412	DB00366	196039
36413	DB00366	213746
36414	DB00366	112248
36415	DB00366	5582
36416	DB00366	5583
36417	DB00366	5580
36418	DB00366	5581
36419	DB00366	35024
36420	DB00366	7280
36421	DB00366	200457
36422	DB00366	192728
36423	DB00366	285
36424	DB00366	231382
36425	DB00366	109286
36426	DB00366	229856
36427	DB00366	230867
36428	DB00366	261310
36429	DB00366	260042
36430	DB00366	260043
36431	DB00366	260041
36432	DB00366	260046
36433	DB00366	260044
36434	DB00366	260045
36435	DB00366	82424
36436	DB00366	239334
36437	DB00366	35271
36438	DB00366	212617
36439	DB00366	1581
36440	DB00366	144603
36441	DB00366	260672
36442	DB00366	39533
36443	DB00366	239143
36444	DB00366	243607
36445	DB00366	243606
36446	DB00366	243605
36447	DB00366	243604
36448	DB00366	243603
36449	DB00366	243602
36450	DB00366	243601
36451	DB00366	243600
36452	DB00366	243609
36453	DB00366	243608
36454	DB00366	213866
36455	DB00366	195925
36456	DB00366	24787
36457	DB00366	221487
36458	DB00366	221488
36459	DB00366	256237
36460	DB00366	257542
36461	DB00366	233397
36462	DB00366	245987
36463	DB00366	239549
36464	DB00366	257563
36465	DB00366	202477
36466	DB00366	77861
36467	DB00366	222842
36468	DB00366	207997
36469	DB00366	12801
36470	DB00366	12479
36471	DB00366	235260
36472	DB00366	234823
36473	DB00366	78554
36474	DB00366	41284
36475	DB00366	260322
36476	DB00366	214201
36477	DB00366	260040
36478	DB00366	243579
36479	DB00366	243578
36480	DB00366	243575
36481	DB00366	243574
36482	DB00366	243577
36483	DB00366	243576
36484	DB00366	243573
36485	DB00366	243572
36486	DB00366	204901
36487	DB00366	100102
36488	DB00366	38134
36489	DB00366	212247
36490	DB00366	32436
36491	DB00366	109172
36492	DB00366	70855
36493	DB00366	229367
36494	DB00366	24309
36495	DB00366	18248
36496	DB00366	108143
36497	DB00366	108144
36498	DB00366	237190
36499	DB00366	257408
36500	DB00366	257407
36501	DB00366	40228
36502	DB00366	260655
36503	DB00366	213759
36504	DB00366	14847
36505	DB00366	15171
36506	DB00366	233681
36507	DB00366	213337
36508	DB00366	234853
36509	DB00366	77143
36510	DB00366	259887
36511	DB00366	207510
36512	DB00366	214183
36513	DB00366	252741
36514	DB00366	260039
36515	DB00366	260037
36516	DB00366	260036
36517	DB00366	260035
36518	DB00366	260034
36519	DB00366	260033
36520	DB00366	260031
36521	DB00366	260030
36522	DB00366	215501
36523	DB00366	245991
36524	DB00366	245990
36525	DB00366	30638
36526	DB00366	260891
36527	DB00366	243618
36528	DB00366	243619
36529	DB00366	243610
36530	DB00366	243611
36531	DB00366	243612
36532	DB00366	243613
36533	DB00366	243614
36534	DB00366	243615
36535	DB00366	243616
36536	DB00366	243617
36537	DB00366	110307
36538	DB00366	260032
36539	DB00366	30854
36540	DB00366	230316
36541	DB00366	235440
36542	DB00366	199099
36543	DB00366	253214
36544	DB00366	234634
36545	DB00366	231267
36546	DB00366	237857
36547	DB00366	237468
36548	DB00366	77134
36549	DB00366	77139
36550	DB00366	16102
36551	DB00366	260038
36552	DB00366	254797
36553	DB00366	253460
36554	DB00366	221481
36555	DB00366	228221
36556	DB00366	202707
36557	DB00366	213210
36558	DB00366	230501
36559	DB00366	82152
36560	DB00366	235256
36561	DB00366	232984
36562	DB00366	222535
36563	DB00366	208005
36564	DB00366	218265
36565	DB00366	94265
36566	DB00366	94266
36567	DB00366	81796
36568	DB00366	254065
36569	DB00366	15013
36570	DB00366	110606
36571	DB00366	256531
36572	DB00366	224899
36573	DB00366	212017
36574	DB00366	260026
36575	DB00366	232829
36576	DB00366	215494
36577	DB00366	77921
36578	DB00366	263918
36579	DB00366	112383
36580	DB00366	77155
36581	DB00366	245988
36582	DB00366	33683
36583	DB00366	77589
36584	DB00366	259648
36585	DB00366	257409
36586	DB00366	254376
36587	DB00366	233231
36588	DB00366	195040
36589	DB00366	195048
36590	DB00366	223911
36591	DB00366	110927
36592	DB00366	16337
36593	DB00366	260022
36594	DB00366	260025
36595	DB00366	260027
36596	DB00366	260028
36597	DB00366	260029
36598	DB00366	233646
36599	DB00366	245989
36600	DB00366	245986
36601	DB00366	199455
36602	DB00366	70815
36603	DB00367	204016
36604	DB00367	225593
36605	DB00367	206603
36606	DB00367	25038
36607	DB00367	25037
36608	DB00367	184579
36609	DB00367	184578
36610	DB00367	184577
36611	DB00367	184576
36612	DB00367	10400
36613	DB00367	30269
36614	DB00367	10401
36615	DB00367	261976
36616	DB00367	206662
36617	DB00367	37533
36618	DB00367	205388
36619	DB00367	5648
36620	DB00367	257527
36621	DB00367	219126
36622	DB00367	206636
36623	DB00367	33149
36624	DB00367	23754
36625	DB00367	263561
36626	DB00367	40101
36627	DB00367	229822
36628	DB00367	205366
36629	DB00367	25075
36630	DB00367	25074
36631	DB00367	25077
36632	DB00367	25076
36633	DB00367	99554
36634	DB00367	234789
36635	DB00367	221816
36636	DB00367	221818
36637	DB00367	26755
36638	DB00367	236386
36639	DB00367	197826
36640	DB00367	230733
36641	DB00367	29593
36642	DB00367	8199
36643	DB00367	198696
36644	DB00367	217880
36645	DB00367	207375
36646	DB00367	76546
36647	DB00367	33150
36648	DB00367	184590
36649	DB00367	198718
36650	DB00367	212870
36651	DB00367	214904
36652	DB00367	233720
36653	DB00367	218290
36654	DB00367	233928
36655	DB00367	99445
36656	DB00367	20638
36657	DB00367	19977
36658	DB00367	257528
36659	DB00367	36911
36660	DB00367	98349
36661	DB00367	29280
36662	DB00367	5667
36663	DB00367	34791
36664	DB00367	23753
36665	DB00367	263928
36666	DB00367	184585
36667	DB00367	184586
36668	DB00367	184587
36669	DB00367	184580
36670	DB00367	184581
36671	DB00367	184582
36672	DB00367	184583
36673	DB00367	184589
36674	DB00367	220994
36675	DB00367	82194
36676	DB00367	184584
36677	DB00367	184588
36678	DB00367	240819
36679	DB00367	221005
36680	DB00367	82084
36681	DB00367	37561
36682	DB00367	10399
36683	DB00367	25040
36684	DB00367	232336
36685	DB00367	26769
36686	DB00367	36857
36687	DB00367	202961
36688	DB00367	102773
36689	DB00367	22839
36690	DB00367	145967
36691	DB00367	239379
36692	DB00367	224035
36693	DB00367	220617
36694	DB00367	204911
36695	DB00367	252918
36696	DB00367	25058
36697	DB00367	25057
36698	DB00367	25056
36699	DB00367	25055
36700	DB00367	240862
36701	DB00367	77316
36702	DB00367	77310
36703	DB00367	240860
36704	DB00367	240861
36705	DB00368	177199
36706	DB00368	177197
36707	DB00368	113423
36708	DB00368	40802112
36709	DB00368	262862
36710	DB00368	10734
36711	DB00368	177209
36712	DB00368	177205
36713	DB00368	177207
36714	DB00368	177201
36715	DB00368	177203
36716	DB00368	144861
36717	DB00368	40800455
36718	DB00368	104409
36719	DB00368	177219
36720	DB00368	177217
36721	DB00368	177215
36722	DB00368	177213
36723	DB00368	113422
36724	DB00368	4404
36725	DB00368	145123
36726	DB00368	177211
36727	DB00368	144801
36728	DB00368	145025
36729	DB00368	212104
36730	DB00368	194972
36731	DB00368	194988
36732	DB00368	40801920
36733	DB00368	261064
36734	DB00368	177225
36735	DB00368	177223
36736	DB00368	177221
36737	DB00368	200952
36738	DB00368	40801921
36739	DB00368	211986
36740	DB00368	211985
36741	DB06809	178443
36742	DB06809	178441
36743	DB06809	178447
36744	DB06809	178445
36745	DB06809	178449
36746	DB06809	95853
36747	DB06809	95849
36748	DB06809	178437
36749	DB06809	178435
36750	DB06809	178433
36751	DB06809	178431
36752	DB06809	178439
36753	DB06809	178451
36754	DB06809	178453
36755	DB06809	178455
36756	DB06809	178429
36757	DB06809	178427
36758	DB06809	40800309
36759	DB00131	252222
36760	DB00131	174
36761	DB00131	233889
36762	DB00131	254059
36763	DB00131	195888
36764	DB00131	17216
36765	DB00131	195890
36766	DB00131	204897
36767	DB00751	37646
36768	DB00751	37752
36769	DB00133	19158
36770	DB00133	205777
36771	DB00133	112875
36772	DB00133	112437
36773	DB00132	261054
36774	DB00132	225225
36775	DB00132	194882
36776	DB00132	204797
36777	DB00132	208907
36778	DB00132	225207
36779	DB06209	98381
36780	DB06209	98380
36781	DB06209	98372
36782	DB06209	98373
36783	DB00134	235313
36784	DB00134	102514
36785	DB00134	13322
36786	DB00134	4969
36787	DB00134	108213
36788	DB00134	219570
36789	DB00134	21439
36790	DB00134	202426
36791	DB00134	249406
36792	DB00134	236710
36793	DB00134	25591
36794	DB00134	15503
36795	DB00134	10555
36796	DB00134	145535
36797	DB00134	145538
36798	DB00134	145369
36799	DB00134	145363
36800	DB00134	23889
36801	DB00134	232246
36802	DB00134	248923
36803	DB00134	248922
36804	DB00134	248921
36805	DB00134	248920
36806	DB00134	203604
36807	DB00134	235549
36808	DB00134	249405
36809	DB00134	249404
36810	DB00134	249403
36811	DB00134	103967
36812	DB00134	228629
36813	DB00134	219559
36814	DB00134	12967
36815	DB00134	233881
36816	DB00134	102438
36817	DB00134	248919
36818	DB00134	229518
36819	DB08899	212055
36820	DB08899	212068
36821	DB00619	30327
36822	DB00619	30325
36823	DB00619	32979
36824	DB00619	36088
36825	DB00619	36089
36826	DB00619	40800081
36827	DB00619	40800082
36828	DB00619	36092
36829	DB00139	77268
36830	DB00139	77267
36831	DB00139	77266
36832	DB00139	77264
36833	DB00139	97845
36834	DB00139	110895
36835	DB00139	194856
36836	DB00139	110900
36837	DB00139	93009
36838	DB00139	93008
36839	DB00139	207527
36840	DB00139	97081
36841	DB00139	97900
36842	DB00139	97901
36843	DB00139	97902
36844	DB00139	194878
36845	DB00139	110894
36846	DB00139	207553
36847	DB00139	198257
36848	DB00139	219633
36849	DB00139	93676
36850	DB00139	93677
36851	DB00139	97368
36852	DB00139	97369
36853	DB00139	97367
36854	DB00139	97891
36855	DB00139	22632
36856	DB00139	219643
36857	DB00139	77275
36858	DB00139	77272
36859	DB00139	77273
36860	DB00139	97778
36861	DB00139	97777
36862	DB00139	97776
36863	DB00139	97775
36864	DB00139	110909
36865	DB00139	198239
36866	DB00139	93078
36867	DB00139	77277
36868	DB00139	93079
36869	DB00138	77372
36870	DB00138	230976
36871	DB00138	249350
36872	DB00138	145243
36873	DB06207	97156
36874	DB06207	97155
36875	DB06207	96985
36876	DB06207	96984
36877	DB06201	195612
36878	DB06201	195610
36879	DB06201	95856
36880	DB06201	180013
36881	DB06201	190119
36882	DB06201	180009
36883	DB06201	180005
36884	DB06201	180007
36885	DB06201	180001
36886	DB06201	180003
36887	DB06201	190143
36888	DB06201	190145
36889	DB06201	190147
36890	DB06201	95691
36891	DB06201	190141
36892	DB06201	180015
36893	DB06201	180011
36894	DB06201	179997
36895	DB06201	179995
36896	DB06201	179993
36897	DB06201	179991
36898	DB06201	179999
36899	DB06201	190129
36900	DB06201	190127
36901	DB06201	190125
36902	DB06201	190123
36903	DB06201	190121
36904	DB06201	95854
36905	DB06201	179989
36906	DB06201	179987
36907	DB06201	95692
36908	DB06201	190131
36909	DB06201	190133
36910	DB06201	190135
36911	DB06201	190137
36912	DB06201	190139
36913	DB06203	206761
36914	DB06203	206760
36915	DB06203	206742
36916	DB06203	206748
36917	DB06203	206741
36918	DB06203	206740
36919	DB06203	206743
36920	DB06203	206745
36921	DB06203	206744
36922	DB06203	206747
36923	DB06203	206746
36924	DB06203	206758
36925	DB06203	206752
36926	DB06203	206753
36927	DB06203	206750
36928	DB06203	206751
36929	DB06203	206756
36930	DB06203	206757
36931	DB06203	206754
36932	DB06203	206755
36933	DB06203	206739
36934	DB06203	206759
36935	DB00590	70790
36936	DB00590	223108
36937	DB00590	70791
36938	DB00590	9894
36939	DB00590	9895
36940	DB00590	9896
36941	DB00590	9897
36942	DB00590	1393
36943	DB00590	1392
36944	DB00590	1391
36945	DB00590	1390
36946	DB00590	70778
36947	DB00590	70779
36948	DB00919	8225
36949	DB00919	11424
36950	DB00918	30818
36951	DB00918	30816
36952	DB00918	30322
36953	DB00918	30321
36954	DB00917	6675
36955	DB00917	15092
36956	DB00917	186335
36957	DB00917	186334
36958	DB00917	186337
36959	DB00917	186339
36960	DB00917	186338
36961	DB00917	186344
36962	DB00917	186345
36963	DB00917	186346
36964	DB00917	186347
36965	DB00917	186340
36966	DB00917	186341
36967	DB00917	186342
36968	DB00917	186343
36969	DB00917	186348
36970	DB00917	6535
36971	DB00917	235434
36972	DB00917	27467
36973	DB00917	186336
36974	DB00917	9874
36975	DB00917	9875
36976	DB00979	235641
36977	DB00979	167589
36978	DB00979	6099
36979	DB00979	150979
36980	DB00979	195787
36981	DB00979	167595
36982	DB00979	167593
36983	DB00979	150989
36984	DB00979	150981
36985	DB00979	150985
36986	DB00979	167583
36987	DB00979	167581
36988	DB00979	167587
36989	DB00979	167585
36990	DB00979	167591
36991	DB00979	9700
36992	DB00979	9701
36993	DB00979	150999
36994	DB00979	150993
36995	DB00979	150997
36996	DB00979	150995
36997	DB00979	2025
36998	DB00979	250110
36999	DB00979	150983
37000	DB00979	150987
37001	DB00979	186001
37002	DB00979	150991
37003	DB00979	2027
37004	DB00979	9699
37005	DB00979	250108
37006	DB00979	250109
37007	DB00979	2024
37008	DB00979	167573
37009	DB00979	2022
37010	DB00979	2023
37011	DB00979	167579
37012	DB00979	50
37013	DB00979	151007
37014	DB00979	151005
37015	DB00979	151003
37016	DB00979	151001
37017	DB00979	167569
37018	DB00979	23209
37019	DB00979	167577
37020	DB00979	167575
37021	DB00979	2021
37022	DB00979	167571
37023	DB00915	22340
37024	DB00915	23492
37025	DB00915	232620
37026	DB00915	20506
37027	DB00915	247274
37028	DB00915	252867
37029	DB00915	7655
37030	DB00915	364
37031	DB00915	365
37032	DB00912	22597
37033	DB00912	22596
37034	DB00912	22598
37035	DB00912	95816
37036	DB00912	95817
37037	DB00912	22584
37038	DB00912	22585
37039	DB00912	22586
37040	DB00912	95681
37041	DB00912	95680
37042	DB00911	39066
37043	DB00911	39065
37044	DB00911	222673
37045	DB00911	222671
37046	DB00911	222670
37047	DB00911	21338
37048	DB00911	38981
37049	DB00911	222674
37050	DB00911	222672
37051	DB00911	103575
37052	DB00911	222661
37053	DB00911	222660
37054	DB00911	222662
37055	DB00911	222663
37056	DB00911	222664
37057	DB00911	222665
37058	DB00911	222666
37059	DB00911	222667
37060	DB00911	222668
37061	DB00911	222669
37062	DB00911	38907
37063	DB00910	187169
37064	DB00910	177753
37065	DB00910	177751
37066	DB00910	177755
37067	DB00910	190009
37068	DB00910	190005
37069	DB00910	190007
37070	DB00910	190001
37071	DB00910	190003
37072	DB00910	190015
37073	DB00910	41635
37074	DB00910	41636
37075	DB00910	41638
37076	DB00910	219903
37077	DB00910	177763
37078	DB00910	177761
37079	DB00910	177765
37080	DB00910	187209
37081	DB00910	187212
37082	DB00910	187168
37083	DB00910	190023
37084	DB00910	190027
37085	DB00910	190025
37086	DB00910	190013
37087	DB00910	190011
37088	DB00910	22956
37089	DB00910	187175
37090	DB00910	41497
37091	DB00910	41499
37092	DB00910	41498
37093	DB00910	187178
37094	DB00910	187174
37095	DB00910	187176
37096	DB00910	187177
37097	DB00910	187170
37098	DB00910	187171
37099	DB00910	187172
37100	DB00910	187173
37101	DB00910	177757
37102	DB00910	177759
37103	DB00910	22960
37104	DB00910	189999
37105	DB00910	177737
37106	DB00910	177739
37107	DB00910	220597
37108	DB00910	190021
37109	DB00910	177745
37110	DB00910	177747
37111	DB00910	177741
37112	DB00910	177743
37113	DB00910	177749
37114	DB00910	187211
37115	DB00910	187210
37116	DB00910	31697
37117	DB00910	190019
37118	DB00910	190017
37119	DB00910	31688
37120	DB06800	91652
37121	DB06800	91651
37122	DB06800	91656
37123	DB06800	263527
37124	DB06800	91876
37125	DB06800	205018
37126	DB06800	205019
37127	DB06800	205015
37128	DB06800	205011
37129	DB06800	263518
37130	DB00624	237057
37131	DB00624	240602
37132	DB00624	240603
37133	DB00624	240600
37134	DB00624	240601
37135	DB00624	240606
37136	DB00624	240607
37137	DB00624	240604
37138	DB00624	240605
37139	DB00624	240608
37140	DB00624	240609
37141	DB00624	237849
37142	DB00624	236723
37143	DB00624	35537
37144	DB00624	240610
37145	DB00624	39252
37146	DB00624	222501
37147	DB00624	240759
37148	DB00624	212711
37149	DB00624	212710
37150	DB00624	240592
37151	DB00624	240593
37152	DB00624	240591
37153	DB00624	240595
37154	DB00624	240599
37155	DB00624	28777
37156	DB00624	104048
37157	DB00624	198142
37158	DB00624	2249
37159	DB00624	238389
37160	DB00624	222495
37161	DB00624	34678
37162	DB00624	34676
37163	DB00624	235578
37164	DB00624	36159
37165	DB00624	27454
37166	DB00624	27456
37167	DB00624	27452
37168	DB00624	217828
37169	DB00624	217826
37170	DB00624	109547
37171	DB00624	253551
37172	DB00624	240769
37173	DB00624	240765
37174	DB00624	240767
37175	DB00624	240766
37176	DB00624	240761
37177	DB00624	240760
37178	DB00624	240763
37179	DB00624	240762
37180	DB00624	212705
37181	DB00624	212707
37182	DB00624	2196
37183	DB00624	226355
37184	DB00624	13149
37185	DB00624	103735
37186	DB00624	36888
37187	DB00624	36889
37188	DB00624	36152
37189	DB00624	217827
37190	DB00624	28737
37191	DB00624	11514
37192	DB00624	240806
37193	DB00624	240803
37194	DB00624	216765
37195	DB00624	198203
37196	DB00624	240616
37197	DB00624	240779
37198	DB00624	240776
37199	DB00624	240777
37200	DB00624	240774
37201	DB00624	240775
37202	DB00624	240773
37203	DB00624	240770
37204	DB00624	240771
37205	DB00624	230385
37206	DB00624	237156
37207	DB00624	228872
37208	DB00624	11883
37209	DB00624	207360
37210	DB00624	27455
37211	DB00624	27453
37212	DB00624	236591
37213	DB00624	231619
37214	DB00624	231614
37215	DB00624	7786
37216	DB00624	7787
37217	DB00624	7784
37218	DB00624	7785
37219	DB00624	7783
