CUI	CODE
C0043144	R06.2
C2939420	C79.9
C2845974	C79.9
C0153434	C18.4
C2911436	Z90.10
C0476369	R93.1
C0476370	R93.1
C0495789	R93.1
C2830611	R94.39
C1385737	R94.39
C0476413	R94.39
C0476412	R94.39
C2910943	Z51.81
C0020565	N62
C0018418	N62
C0269262	N62
C2225524	N62
C0153689	C79.49
C0002453	N91.2
C0264261	J34.89
C0235761	J34.89
C0348690	J34.89
C0745411	N92.6
C0156404	N92.6
C0035854	L71.9
C2903005	N39.3
C0694551	R10.31
C0019065	K66.1
C0029927	N83.29
C0237010	N83.29
C0404475	N83.29
C0030491	L41.9
C0263978	M79.9
C1960046	J45.30
C2887452	J45.30
C0851578	G47.9
C0393774	G47.63
C2910717	Z31.69
C0024902	N64.4
C0477787	N94.89
C0006852	B37.3
C0700345	B37.3
C2911439	Z90.13
C0009193	M53.3
C0869064	M53.3
C2888094	L03.012
C0339801	J31.0
C2887427	J31.0
C2887428	J31.0
C0008711	J31.0
C2887429	J31.0
C0030105	J31.0
C0339799	J31.0
C0035460	J30.0
C1456066	J30.81
C0006114	G93.6
C2835154	S22.000A
C0149771	N81.6
C0425853	N81.6
C2873736	D49.1
C0235046	R20.2
C0423572	R20.2
C0235050	R20.2
C0016579	R20.2
C2835182	S22.009A
C0838439	M43.17
C0838428	M43.06
C0018681	R51
C0015468	R51
C0014511	L72.3
C2910942	Z51.0
C0238656	M25.579
C2843612	S49.80XA
C0158322	M77.30
C2897029	V49.59XA
C2976816	S89.90XA
C2869947	S99.919A
C2869960	S99.929A
C2898817	V87.7XXA
C0558464	R76.8
C0495714	R76.8
C2850092	S61.309D
C2842137	C50.912
C1719706	Z17.0
C0260783	Z51.89
C2888791	L98.499
C0034212	L08.0
C3264462	L08.0
C0740209	Z71.9
C2911105	Z71.9
C2911292	Z85.71
C2977648	Z85.71
C2910403	R19.00
C0241039	M25.512
C2873741	D49.6
C2910926	Z48.811
C2901054	M84.469D
C2900811	M84.374A
C2900812	M84.374D
C1275587	L85.1
C2842554	S43.499A
C2843226	S46.919A
C2894895	M24.819
C2842537	S43.432A
C0267028	K13.0
C0267023	K13.0
C0267034	K13.0
C0240189	K13.0
C0007971	K13.0
C0221264	K13.0
C0341058	K13.0
C2887637	K13.0
C0221237	K13.0
C0023760	K13.0
C0267022	K13.0
C0267024	K13.0
C1719400	G89.3
C1719396	G89.3
C1719395	G89.3
C2875364	G89.3
C3263789	C44.599
C0153635	C71.1
C0153633	C71.9
C2921372	Z87.440
C0546884	E86.1
C0750309	E86.1
C0003537	R47.01
C0375218	G81.90
C2881963	H91.92
C2830493	R82.90
C1135298	Z48.3
C0478661	R22.1
C0342115	E04.1
C2873861	E04.1
C2873862	E04.1
C0149741	N64.52
C0149512	J01.90
C1960047	J45.40
C2887456	J45.40
C2887373	J01.81
C2887374	J01.81
C0020626	E20.9
C0242037	E20.9
C2888152	L23.5
C0477475	L23.5
C2888150	L23.5
C2888151	L23.5
C2888153	L23.5
C0019572	L68.0
C0001144	L70.0
C2881944	H90.71
C2881943	H90.42
C0018776	H90.5
C0339789	H90.5
C0155550	H90.5
C0018784	H90.5
C1691779	H90.5
C0156345	N80.3
C2874198	E28.310
C2874197	E28.310
C0869256	N39.46
C0020598	E83.51
C0156371	N85.2
C0866270	N85.2
C2910487	Z01.411
C0494364	E89.0
C0154157	E89.0
C2874315	E89.0
C0021051	D84.9
C2875052	G13.0
C2875053	G13.0
C0477351	G13.0
C0495680	R22.9
C0153993	D25.0
C0153994	D25.1
C0686619	C77.9
C0864998	C77.0
C0153668	C77.0
C2842085	C50.112
C2881600	H61.20
C2881601	H61.21
C2881962	H91.91
C0260453	Z85.850
C0025281	H81.09
C3161128	R76.12
C3161222	R76.12
C0155503	H81.49
C0033893	G44.209
C2875238	G44.209
C0949135	K59.09
C0494752	K44.9
C0019284	K44.9
C2887668	K29.50
C2887466	J45.998
C0494727	K26.9
C0235325	K92.2
C0267373	K92.2
C0017181	K92.2
C2891311	T86.899
C2880199	H16.019
C0477678	M85.80
C3264176	H40.059
C2887936	K72.90
C2880956	H35.379
C2882223	I27.2
C0020542	I27.2
C0011633	M33.90
C0018808	R01.1
C0850071	R01.1
C0158458	M20.10
C0264880	I38
C0042300	I38
C1883524	I38
C0264865	I38
C0264864	I38
C0348658	I87.8
C0333494	I87.8
C0005684	C67.9
C0155098	H17.9
C2891297	T86.841
C2869976	T15.10XA
C0392097	Z94.4
C1135194	I50.22
C0013604	R60.9
C0268000	R60.9
C0339212	H18.70
C2880613	H26.039
C0018965	R31.9
C0260434	Z85.51
C0476405	R94.2
C0476408	R94.2
C0476407	R94.2
C2830477	R74.0
C0012716	E83.40
C2891280	T86.40
C0496737	Z94.7
C0155369	H43.00
C0476414	R94.6
C2881075	H44.009
C2881072	H44.001
C0348526	H16.8
C2881073	H44.002
C2881389	H53.19
C0271188	H53.19
C0751571	C68.9
C0348371	C68.9
C0154828	H33.40
C2880260	H16.239
C0264533	J84.10
C3264394	J84.10
C3264395	J84.10
C3264396	J84.10
C0175999	J84.10
C3264393	J84.10
C0013743	I27.89
C0348595	I27.89
C2910490	Z01.89
C0042140	N81.4
C0156353	N81.4
C0042133	D25.9
C0341858	N80.0
C2891258	T85.89XA
C0392530	N81.3
C0269179	N85.9
C0042131	N85.9
C2890394	T83.89XA
C0494197	D26.1
C2881070	H43.819
C2881406	H53.459
C2880954	H35.372
C0022568	H16.9
C0266813	R19.5
C0237327	R19.5
C0232721	R19.5
C0241254	R19.5
C0478120	R19.5
C1455884	R79.82
C0010037	H18.20
C1394494	N81.10
C0425852	N81.10
C0155114	H18.30
C0263537	L60.2
C2911533	Z96.649
C1456248	N81.11
C2880257	H16.231
C0024117	J44.9
C0001125	E87.2
C0220981	E87.2
C0001122	E87.2
C0001127	E87.2
C0009421	R40.20
C0041657	R40.20
C0585968	Z86.711
C1405205	J69.0
C0264387	J69.0
C2887481	J69.0
C0264388	J69.0
C0264390	J69.0
C0032290	J69.0
C0033036	I49.1
C0020456	R73.9
C3263761	C44.311
C2880281	H16.309
C2891017	T85.29XA
C2881066	H43.399
C0481340	Y83.0
C2891057	T85.398A
C2880548	H21.529
C2911360	Z88.3
C0000744	E78.6
C3165209	E78.6
C0039292	E78.6
C0020623	E78.6
C0023195	E78.6
C0473527	E78.6
C1862596	E78.6
C2874290	E78.6
C2880566	H25.019
C0015734	K56.41
C0020615	E16.2
C2880565	H25.013
C2869980	T15.11XD
C2880592	H25.89
C3264190	H40.11X4
C0028431	M95.0
C0751394	C76.0
C0153660	C76.0
C0346945	C76.0
C2980104	B36.9
C2886845	T81.31XA
C0206061	J84.9
C0206062	J84.9
C0029776	N32.89
C0268853	N32.89
C0268854	N32.89
C0341750	N32.89
C0268855	N32.89
C0005686	N32.9
C3264188	H40.11X2
C2145126	H33.41
C2880934	H35.21
C2880933	H35.20
C0233763	R44.1
C2904005	W19.XXXA
C0155006	H53.16
C2830442	R41.9
C0154822	H33.20
C0041806	D89.9
C0021053	D89.9
C2830346	R39.9
C2879063	T45.1X5A
C0030318	F41.0
C0086769	F41.0
C0236794	F41.0
C1955520	R13.19
C1955518	R13.19
C1955519	R13.19
C2870070	T17.308A
C0236816	F43.0
C3249879	F43.0
C1394213	F43.0
C2976869	F43.0
C2891262	T85.9XXA
C2894030	M1A.00X0
C0837800	M10.00
C2176252	M25.462
C2889673	M10.062
C0035258	G25.81
C0085584	G93.40
C0036690	A41.9
C2887101	A41.9
C2886600	T75.3XXA
C2882265	I46.9
C2911262	Z85.05
C0260412	Z85.05
C2874341	F05
C2874337	F05
C2874338	F05
C0349086	F05
C1399605	F05
C1405604	F05
C2874340	F05
C2874339	F05
C1142436	F05
C2911358	Z88.1
C2911456	Z91.041
C2911455	Z91.041
C2882260	I45.10
C0085615	I45.10
C0267071	R13.12
C1719341	D72.828
C2880371	H18.232
C0348553	H35.89
C2880542	H21.512
C2880546	H21.522
C2712367	R47.89
C0477316	D68.8
C2870071	T17.308D
C0233607	R40.1
C0234439	R40.1
C0085628	R40.1
C2910903	Z46.82
C2874306	E83.39
C0020630	E83.39
C0268410	E83.39
C1719672	R65.20
C2830469	R65.20
C0852400	G92
C0154659	G92
C0149504	G92
C2870088	T17.320A
C1719335	D72.829
C0023518	D72.829
C1719336	D72.829
C2882254	I42.9
C0878544	I42.9
C2889799	T82.111A
C3264156	H40.019
C2887171	I83.003
C0348190	B02.9
C0019360	B02.9
C0040262	B36.0
C2894502	M21.379
C0006309	A23.9
C0009319	K52.9
C0341276	K52.9
C0020877	K52.9
C0017160	K52.9
C0014335	K52.9
C0494762	K52.9
C0037074	K52.9
C0016977	K82.9
C3264480	M75.100
C0020480	E78.1
C2874288	E78.1
C0027424	R09.81
C2841207	S42.309A
C2840865	S42.209A
C2841209	S42.309D
C1455990	Z15.01
C2349578	N65.1
C2349579	N65.1
C2349580	N65.1
C2911513	Z96.41
C2910787	Z40.01
C0478087	Q83.8
C2910788	Z40.02
C2911052	Z68.31
C2834734	S21.009A
C2910789	Z40.09
C0455401	Z83.52
C3264128	Z83.52
C0478660	R22.0
C2881223	H47.099
C0238875	R97.1
C2908344	O35.8XX0
C2903474	O09.529
C2908293	O35.2XX0
C0478664	R59.0
C2910819	Z43.8
C2881353	H52.219
C3264150	H40.009
C3264149	H40.003
C3264206	H40.1290
C0149514	J20.9
C0013456	H92.09
C2868872	S93.409A
C2900257	W10.8XXA
C2900222	W07.XXXA
C0152456	K82.4
C0242350	N52.9
C0026769	G35
C0270784	G35
C2875068	G35
C0338475	G35
C2830325	R26.89
C2874073	E11.21
C2874076	E11.21
C2874074	E11.21
C2874075	E11.21
C2875263	G56.01
C2875264	G56.02
C2895902	M65.30
C0153943	D13.1
C0039240	I47.1
C0546960	I47.1
C3264368	I47.1
C0546961	I47.1
C0030587	I47.1
C1406795	I47.1
C0042023	R35.0
C1455991	Z15.02
C2902837	M99.81
C0040264	H93.19
C0494994	M79.2
C2881980	H93.13
C2903496	O09.819
C2895044	M25.539
C2167935	M25.532
C0023222	M79.606
C2896443	M79.606
C0022104	K58.9
C0494774	K58.9
C0263145	L03.311
C2977673	R41.840
C0019348	B00.9
C0348186	B00.9
C0494060	A60.9
C2908351	O35.9XX0
C2893415	A60.09
C2893407	A60.00
C0476476	R61
C1455874	R61
C0028081	R61
C0700590	R61
C0393737	G44.219
C2875240	G44.219
C2888045	L02.219
C0263144	L03.319
C0269075	N76.0
C0404521	N76.0
C0042998	N76.0
C0269082	N76.0
C0004623	A49.9
C2888039	L02.211
C0155384	H57.8
C2860511	S81.009A
C2860589	S81.809A
C2866492	S91.009A
C2860585	S81.802A
C2977954	S69.80XA
C2896452	M79.644
C2830336	R31.2
C2911437	Z90.11
C2856132	S69.91XS
C2911048	Z68.28
C0917799	G47.10
C2854258	S63.619A
C0025222	K92.1
C2875001	F90.9
C1263846	F90.9
C2875000	F90.9
C0238551	R10.32
C2910494	Z01.811
C0019081	K62.5
C2874371	F10.129
C0494273	E03.8
C0478181	R89.4
C0494831	L20.89
C0030305	K85.9
C0001339	K85.9
C2888003	K83.1
C0008370	K83.1
C2888002	K83.1
C2888001	K83.1
C0481351	Y84.9
C2888004	K83.8
C0400995	K83.8
C2888006	K83.8
C2888005	K83.8
C0348759	K83.8
C0012242	K92.9
C2911053	Z68.32
C2881705	H66.92
C2895377	M50.32
C2911480	Z91.89
C2893416	A63.0
C0009663	A63.0
C2349568	K62.82
C0347129	K62.82
C2349569	K62.82
C2830513	R85.612
C2830538	R87.612
C2888081	L02.818
C0494822	L03.818
C2875268	G56.22
C2895804	M62.838
C0152242	J43.9
C0034067	J43.9
C2887443	J43.9
C2887444	J43.9
C2895042	M25.522
C2848337	S56.919A
C0008698	J32.0
C0024959	J32.0
C0015029	J32.2
C0008681	J32.2
C2015823	H60.91
C3264482	M75.102
C2843010	S46.112A
C2847453	S53.432A
C1394424	M27.0
C0266980	M27.0
C0266981	M27.0
C0494712	M27.0
C0266983	M27.0
C2881713	H68.011
C2848333	S56.912A
C0040765	F64.1
C2874981	F64.1
C0040774	F64.1
C2888634	L95.0
C0343081	L95.0
C0495663	I96
C0854456	I96
C2888681	L97.309
C2895033	M25.471
C2874021	E10.21
C2874022	E10.21
C2874023	E10.21
C2874024	E10.21
C2888761	L97.911
C2882701	I70.219
C0342261	E10.69
C2887181	I83.013
C2888687	L97.319
C2875927	H10.33
C2843014	S46.119A
C2888759	L97.909
C2887243	I83.93
C0478124	R23.8
C0041974	N35.9
C2910898	Z46.6
C0477754	N35.8
C0260427	Z85.44
C0032231	R09.1
C0264582	J98.6
C0035232	J98.6
C0152097	J98.6
C0011985	J98.6
C0042237	C52
C0268861	N34.2
C0041976	N34.2
C0241566	N34.2
C0403695	N34.2
C0029867	N34.2
C2887448	J44.1
C2887446	J44.1
C2887447	J44.1
C0478659	R10.2
C0878789	Z91.013
C0917920	Z91.013
C2911447	Z91.013
C2832853	S09.93XA
C2834376	S19.9XXA
C0020625	E87.1
C0494356	E87.1
C2032420	M79.641
C2893978	M19.049
C2895117	M25.849
C0260765	Z43.5
C2886220	T66.XXXA
C0037023	K11.20
C0155957	K11.3
C2837991	C43.30
C2837988	C43.20
C0018800	I51.7
C1383860	I51.7
C0264732	I51.7
C0264733	I51.7
C2890360	T83.51XA
C2891380	T88.9XXS
C2837961	C34.91
C0013609	R60.0
C0747273	C07
C3263743	C44.201
C2837989	C43.21
C2887457	J45.41
C2875911	H10.13
C0085619	R06.01
C0476275	R09.3
C0159054	R09.3
C0235567	R09.3
C0476277	R09.3
C0476276	R09.3
C0375522	Q28.8
C0478008	Q28.8
C2910159	Q28.8
C0025286	D32.9
C0348426	D32.9
C0684249	C34.90
C2837960	C34.90
C0150045	N39.41
C0156273	N32.3
C0838554	M46.92
C2865425	D17.20
C1404117	T86.12
C0494657	J38.00
C0022650	N20.0
C0392525	N20.0
C0333014	N20.0
C2875093	G40.209
C0494472	G40.209
C2873742	D49.7
C1409118	B97.7
C2830568	R88.8
C0920350	E06.3
C0342125	E06.3
C0677607	E06.3
C0677606	E06.3
C0003811	I49.9
C2911342	Z87.39
C0027765	G98.8
C0154725	G98.8
C0080178	Q05.9
C2895414	M51.9
C3241937	K75.81
C0376175	G51.0
C0015469	G51.0
C2882424	I65.29
C1388472	I77.1
C0038449	I77.1
C2882422	I65.22
C2866053	S89.91XA
C2881566	H60.60
C0149707	R36.1
C0242966	R65.10
C2830465	R65.10
C0158617	Q23.1
C0149630	Q23.1
C0003502	I35.9
C2921068	I77.819
C1456256	N81.84
C1456255	N81.84
C0348899	D37.3
C0496779	C18.1
C0496905	D37.1
C0686103	D37.5
C0496908	D37.5
C0685940	D37.8
C2976824	D37.8
C0865127	D37.8
C0686107	D37.8
C0346486	D37.8
C0686105	D37.8
C0346487	D37.8
C2850652	S62.109A
C0005694	N32.0
C0268841	N32.0
C1135355	N42.3
C1135356	N42.3
C0949136	N42.3
C0003107	L29.3
C0477483	L29.8
C2889769	T81.9XXA
C0036974	R57.9
C0478184	R89.7
C0009774	B30.9
C2891269	T86.10
C0017665	N03.2
C2846822	S52.599A
C2846389	S52.509A
C2847070	S52.90XD
C1268740	Z91.81
C2919132	Z91.81
C2895025	M25.432
C2847067	S52.90XA
C0013924	I74.9
C0085606	R39.15
C0149870	M65.4
C0158260	M51.46
C2882238	I35.0
C2838706	S34.21XA
C2881895	H81.10
C0339875	J04.0
C0001327	J04.0
C0396038	J04.0
C0396037	J04.0
C0472517	J04.0
C0155683	I33.9
C0264873	I33.9
C0264875	I33.9
C0264874	I33.9
C0264872	I33.9
C0264863	I33.9
C0375268	I33.9
C0524910	B18.2
C2830576	R89.9
C0028734	R35.1
C0473237	R31.0
C2830343	R39.14
C0156394	N90.89
C0156399	N90.89
C1386454	N90.89
C2911494	Z94.81
C0018939	D75.9
C0011124	R68.82
C0151636	I49.3
C0340464	I49.49
C2882267	I49.49
C2114320	I49.49
C0581384	D53.9
C0494221	D53.9
C0348663	I95.89
C0155800	I95.89
C0547030	H53.9
C0153349	C02.9
C0864841	C02.0
C0153351	C02.0
C2911530	Z96.641
C0496755	C02.1
C2833833	C02.1
C2895385	M50.92
C2895384	M50.91
C0564821	M79.601
C2202100	M25.551
C2890471	T84.038A
C2316810	N18.5
C1397893	K94.23
C0695240	K94.23
C0260682	Z93.0
C2865431	D17.39
C0153376	C05.1
C0267092	I85.00
C0014867	I85.00
C0154286	D50.0
C1998978	R62.7
C2911363	Z88.6
C0153350	C01
C0347919	C01
C0342637	E83.52
C0020437	E83.52
C0030486	G82.20
C0040485	M43.6
C0478153	R63.8
C0260761	Z43.1
C2874216	E43
C1408484	E43
C2911038	Z68.1
C2905643	X58.XXXS
C0004610	R78.81
C0152964	A40.9
C2887640	K13.70
C2881953	H91.20
C2116484	H93.11
C2881954	H91.21
C2712802	Z46.59
C0162429	E46
C2874221	E46
C0033677	E46
C0162429	E63.9
C2830466	R65.11
C0496901	D35.2
C0496902	D35.3
C0260919	Z12.83
C2911575	Z99.11
C0494514	G93.1
C0917801	G47.00
C2911354	Z87.890
C0349242	F43.9
C2834326	S16.1XXS
C0478140	R45.89
C0494685	J90
C0032227	J90
C2887489	J90
C0264553	J90
C0520578	Q55.22
C2887437	J38.01
C2891372	T88.7XXA
C2881288	H49.20
C0348457	E23.6
C0016724	E23.6
C0271543	E23.6
C0393949	I67.89
C0265071	I87.1
C2887292	I87.1
C0155802	I87.1
C0153368	C04.9
C2977660	Z87.448
C0478189	R93.3
C2891123	T85.598A
C0014591	R04.0
C0477732	N13.9
C0178879	N13.9
C2881942	H90.41
C2911191	Z79.810
C2911190	Z79.810
C2911193	Z79.810
C2911192	Z79.810
C2887265	I85.11
C1455976	Z76.82
C2911139	Z76.82
C0267405	K55.0
C2887852	K55.0
C0494763	K55.0
C2887850	K55.0
C2243080	K55.0
C2887853	K55.0
C2036596	K55.0
C1392796	K55.0
C0866004	K55.0
C2887851	K55.0
C0012569	H53.2
C0564820	M79.602
C0342381	E23.0
C0271577	E23.0
C0020635	E23.0
C0271623	E23.0
C0242343	E23.0
C0013338	E23.0
C2874189	E23.0
C0271563	E23.0
C0221405	E23.0
C2874188	E23.0
C0162809	E23.0
C2874190	E23.0
C0242342	E23.0
C0271582	E23.0
C2911315	Z86.018
C2910983	Z56.89
C0348469	E22.9
C2830481	R74.8
C0495709	R74.8
C2830478	R74.8
C2830479	R74.8
C2830480	R74.8
C0838558	M46.96
C2902964	N30.00
C0677061	M54.6
C2896427	M77.10
C0401067	K40.90
C2887701	K40.90
C0019294	K40.90
C2891080	T85.49XA
C2891066	T85.42XA
C2349476	G43.709
C2875174	G43.709
C2843006	S46.111A
C2215175	I50.23
C2882185	I25.721
C0155773	I81
C0265029	I81
C0152417	Q23.0
C0265889	Q23.0
C0265890	Q23.0
C0242429	R07.0
C2199591	H92.02
C0878773	N32.81
C1857858	N32.81
C2842529	S43.429A
C2886505	T73.3XXA
C2896359	M75.01
C2896122	M67.911
C2843166	S46.811D
C2888111	L03.115
C0494189	D17.1
C2215291	I50.21
C2881341	H52.03
C2881348	H52.203
C2894504	M21.41
C2894505	M21.42
C0033778	L29.2
C2874573	F14.10
C2882273	I50.40
C0264652	I11.0
C1400066	I11.0
C2911663	Z59.0
C1510446	I24.9
C2215111	I50.31
C2882068	I08.1
C0546817	E87.70
C2887264	I85.10
C0476489	R77.2
C2887934	K72.10
C0495673	R16.1
C0038002	R16.1
C0267809	K74.69
C2004456	K74.69
C2887940	K74.69
C2887942	K74.69
C1622502	K74.69
C2887941	K74.69
C1719650	R97.8
C2910978	Z53.9
C2911181	Z79.2
C2894445	M20.12
C2894444	M20.11
C0741034	I20.8
C0348588	I20.8
C0002962	I20.8
C2976973	I20.8
C0271185	H53.15
C0155004	H53.15
C0002962	I20.9
C0497327	F03.90
C3161078	F03.90
C2845891	C64.9
C0004936	F99
C2887895	K57.92
C0494630	I89.0
C0265185	I89.0
C0024214	I89.0
C0265191	I89.0
C0265194	I89.0
C0238261	I89.0
C2893912	M16.11
C0151517	I44.2
C0478652	Z96.89
C0027121	G72.49
C2875321	G72.49
C0002940	I72.9
C0037268	Q84.9
C2896454	M79.646
C2911543	Z96.691
C2853383	S63.279A
C2894443	M20.099
C0267756	K65.1
C0267759	K65.1
C0238316	K65.1
C0267760	K65.1
C0038565	K65.1
C0267761	K65.1
C0267762	K65.1
C0033575	N42.9
C0265011	I71.4
C2887513	J98.19
C0477529	L98.8
C2889763	T81.83XA
C0346647	C25.9
C0149521	K86.1
C0348760	K86.1
C2074913	K86.1
C0866094	K86.1
C0034063	J81.1
C2887485	J81.1
C0264518	J81.1
C0347284	D13.6
C2887951	K80.10
C0267853	K80.10
C2837940	C25.7
C0496785	C25.7
C2907635	Y83.6
C2873734	D48.9
C0029786	K66.8
C0260764	Z43.4
C0040028	D47.3
C0156185	K63.0
C0002945	I72.8
C0349079	F02.80
C2874330	F02.80
C0752347	G31.83
C0349081	G31.83
C2896124	M67.919
C0263946	M71.9
C0006444	M71.9
C2893764	M12.811
C0409751	M12.519
C2843173	S46.819A
C3264481	M75.101
C0451929	L23.7
C0263280	L25.5
C0393593	G24.9
C0013384	G24.9
C1719382	G24.8
C0477360	G24.8
C2886704	T78.3XXA
C0042109	L50.9
C0153671	C77.3
C0347054	C77.3
C2842168	S43.006A
C2883084	I82.220
C2712843	I82.220
C0155776	I82.3
C2842136	C50.911
C3264488	M75.120
C0477664	M75.80
C0478653	Z97.8
C2842523	S43.421D
C2910880	Z45.42
C2845890	C64.1
C0348382	C77.8
C2830317	R22.31
C0265185	I97.2
C0472692	I97.2
C0949134	K59.02
C0686645	C77.1
C0020651	I95.1
C2831459	S02.2XXA
C2887133	I82.90
C0340726	I82.90
C0042487	I82.90
C2911497	Z94.84
C0018133	D89.813
C2907802	Y92.29
C2907803	Y92.29
C2907801	Y92.29
C2903953	W18.09XA
C3264375	I48.92
C1135191	I50.20
C2882253	I42.7
C2886705	T78.3XXD
C0085696	N41.1
C0149524	N41.0
C0156297	N42.89
C2845988	C80.0
C0205699	C80.0
C2845986	C80.0
C2845987	C80.0
C2893911	M16.10
C2879059	T45.1X4A
C0260224	K11.7
C0012765	K11.7
C0043352	K11.7
C0037036	K11.7
C0018926	K92.0
C2939130	A49.8
C0156004	K26.4
C2910931	Z48.816
C2886614	T75.89XA
C2977065	J96.01
C0393642	G93.41
C0006112	G93.41
C2880579	H25.099
C2876011	H11.159
C2880582	H25.093
C2911324	Z86.69
C2876010	H11.153
C2895040	M25.50
C0584960	D68.51
C0600433	D68.51
C0477752	N31.8
C2902981	N31.9
C0477761	N31.9
C0268799	N28.1
C2902963	N28.1
C0268800	Q61.00
C2910386	R06.82
C0231835	R06.82
C0695265	Z98.52
C2900583	M81.8
C2900582	M81.8
C2900586	M81.8
C2900580	M81.8
C2900581	M81.8
C2900585	M81.8
C2900584	M81.8
C2877160	T38.6X5A
C0267056	K20.8
C0375352	K20.8
C2870232	T17.908D
C2911331	Z87.01
C0152020	K31.84
C0264893	I49.8
C0348626	I49.8
C0428908	I49.8
C1399226	I49.8
C2874729	F17.210
C0477418	G93.89
C2875382	G93.89
C2887490	J91.8
C2874100	E11.43
C2874099	E11.43
C0375803	Z87.11
C2874077	E11.22
C2976858	E11.22
C0481388	Y95
C2887099	A41.89
C2882587	I69.351
C2870263	T17.998D
C2873946	E08.8
C2882603	I69.392
C2882602	I69.392
C0014868	K20.9
C0007193	I42.0
C2887483	J69.8
C2887482	J69.8
C0348701	J69.8
C2902976	N30.90
C2349877	Z99.3
C0476582	Z99.3
C2911488	Z93.50
C2316401	N18.1
C0478121	R19.8
C0917798	I67.82
C0265116	I67.82
C0085639	R29.6
C2830328	R29.6
C2830327	R29.6
C0546884	E86.9
C2887651	K27.9
C2887096	A41.52
C2887095	A41.52
C2833810	B96.5
C2882236	I34.1
C2882237	I34.1
C2887893	K57.90
C1510475	K57.90
C1719401	G89.4
C1298685	G89.4
C0476581	Z97.4
C1719393	G89.21
C2877378	T39.1X1A
C2898863	V89.2XXA
C2874115	E11.621
C2888721	L97.509
C0837022	E11.01
C2977855	S32.509A
C2875434	H01.009
C2883034	I73.00
C0271847	N25.81
C1299614	E11.8
C1274259	C44.01
C2842147	C56.9
C0151766	R94.5
C0154754	G60.9
C2842507	S43.409A
C0029607	J43.8
C3263793	C44.611
C2837660	S32.10XA
C2837795	S32.2XXA
C2838709	S34.22XA
C2860286	S79.919A
C2860299	S79.929A
C0156380	N88.2
C2909884	P04.1
C2909882	P04.1
C2909883	P04.1
C2875684	H02.849
C2875565	H02.209
C2875417	H00.019
C2875424	H00.029
C0494790	K73.8
C0260508	Z80.2
C2911211	Z80.2
C2875677	H02.839
C2875796	H04.559
C2865365	D04.60
C2895049	M25.619
C0156367	N83.9
C2895404	M51.35
C2895403	M51.34
C2895398	M51.24
C0041834	L53.9
C0011606	L53.9
C0008313	K83.0
C0311273	K83.0
C0267919	K83.0
C0008311	K83.0
C0267924	K83.0
C0267922	K83.0
C0267923	K83.0
C0149858	K83.0
C0022346	R17
C0040997	G50.0
C1406705	G50.0
C2849072	S60.229A
C2831824	S05.10XA
C2900248	W10.1XXA
C2921023	E87.79
C0478035	Q44.1
C2910189	Q44.1
C0266255	Q44.1
C0266260	Q44.5
C0266248	Q44.5
C0266247	Q44.5
C0478036	Q44.5
C2910190	Q44.5
C0266263	Q44.7
C0266257	Q44.7
C0085280	Q44.7
C2939133	Q44.7
C0266258	Q44.7
C0478037	Q44.7
C2874790	F19.10
C1314803	H57.9
C0865757	J02.9
C0395994	J02.9
C2242814	J02.9
C0395996	J02.9
C0865756	J02.9
C0001344	J02.9
C0220991	E80.6
C0022350	E80.6
C0348497	E80.6
C2881338	H52.00
C2875671	H02.831
C2882380	I63.40
C0155919	J81.0
C0477318	D72.89
C2873818	D72.89
C0025297	A87.9
C2833798	B95.4
C2882220	I26.90
C2888079	L02.619
C2888103	L03.039
C0477312	D63.8
C0342262	E11.69
C2866586	S91.109A
C0392070	N81.9
C2880836	H33.309
C2880833	H33.301
C0158775	Q67.5
C0265675	Q67.5
C0559260	Q67.5
C0036310	M42.00
C2919100	Z78.0
C2911173	Z78.0
C2911174	Z78.0
C1096624	R10.33
C2032351	M79.642
C0494612	I66.9
C0349026	D36.10
C2865458	D21.9
C2910655	Z20.818
C2874436	F11.20
C2840866	S42.209B
C2840850	S42.201B
C2977857	S32.509D
C2881068	H43.812
C2841191	S42.301A
C2856516	S72.009A
C2867888	S92.309A
C2869015	S93.609A
C2868109	S92.353A
C2881074	H44.003
C2868120	S92.354G
C2831346	S01.80XA
C2831350	S01.81XA
C2904006	W19.XXXD
C2831816	S05.01XA
C2830339	R35.8
C0032617	R35.8
C0085602	R63.1
C1994994	R63.1
C2867872	S92.301A
C2840849	S42.201A
C2349902	Z77.018
C2349900	Z77.018
C2349901	Z77.018
C2893930	M17.0
C2833768	S13.9XXA
C2860314	S80.10XA
C2834324	S16.1XXA
C2860318	S80.11XA
C0001925	R80.9
C0033687	R80.9
C1409792	Q21.1
C2910126	Q21.1
C2910127	Q21.1
C0016522	Q21.1
C0018817	Q21.1
C2910638	Z13.89
C2910637	Z13.89
C2840851	S42.201D
C2875676	H02.836
C2875673	H02.833
C2881444	H57.11
C0085679	E87.8
C0085680	E87.8
C0342579	E87.8
C0869048	E87.8
C0042818	H53.149
C0003509	I77.6
C0014100	I77.6
C0003860	I77.6
C0006285	J18.0
C2902894	N04.9
C1720775	N17.0
C0022672	N17.0
C2902951	N17.0
C0151603	R60.1
C0151773	D61.9
C0178416	D61.9
C0002874	D61.9
C2859802	S76.319A
C0023976	I45.81
C0410220	G72.0
C2876992	T38.0X1A
C0152171	I27.0
C3264364	A49.01
C3264363	A49.01
C1318973	A49.01
